,userId,user_vector,avg_rating,num_movies_rated
262,263,"[3.67391304 4.         3.77777778 3.67346939 3.77272727 3.83673469
 3.59375    3.375      3.2        0.         3.85       3.
 3.75       3.875      4.25       3.5        4.         4.
 0.         0.        ]",3.705,100
263,264,"[3.41176471 3.4        3.25       3.42857143 3.875      3.
 3.125      0.         3.38888889 0.         3.31818182 3.5
 3.65       2.66666667 3.125      0.         4.         0.
 0.         0.        ]",3.423076923076923,26
264,265,"[3.73913043 0.         3.         3.5        3.2        3.45454545
 3.61538462 3.125      3.41176471 2.         3.36956522 3.5
 3.47368421 4.         3.4        0.         4.         3.
 0.         0.        ]",3.3875,80
265,266,"[3.52       2.         1.66666667 3.2        3.45454545 2.23076923
 3.44117647 3.61904762 3.37931034 3.33333333 3.54285714 3.33333333
 3.28571429 3.         4.75       0.         0.         3.
 4.         0.        ]",3.357142857142857,98
266,267,"[4.36363636 0.         3.         4.08333333 3.5        4.5
 4.1        5.         4.375      4.33333333 3.71428571 3.
 4.5        0.         3.         0.         5.         0.
 0.         0.        ]",4.142857142857143,28
267,268,"[2.57142857 0.         0.         3.29166667 2.5        2.81818182
 2.65       2.66666667 2.5625     2.         3.07407407 2.5
 3.         0.         3.66666667 2.         0.         0.
 5.         0.        ]",3.017857142857143,56
268,269,"[3.5        5.         5.         3.75       5.         4.
 3.         4.         3.28571429 0.         3.75       3.
 2.         0.         0.         0.         0.         0.
 0.         0.        ]",3.4285714285714284,14
269,270,"[3.57142857 5.         5.         3.2        5.         3.6
 3.         3.75       3.14285714 0.         4.25       3.
 4.         5.         0.         0.         0.         0.
 0.         0.        ]",3.3684210526315788,19
270,271,"[3.5        0.         0.         3.16666667 2.5        3.
 3.         3.         3.16666667 3.5        3.29166667 2.5
 3.3125     4.         0.         0.         0.         0.
 0.         0.        ]",3.238095238095238,21
271,272,"[3.3125     3.66666667 3.66666667 3.5        3.         2.75
 3.38888889 4.         3.25       0.         3.         0.
 3.35714286 0.         3.5        0.         3.5        3.5
 0.         0.        ]",3.40625,16
272,273,"[3.875      4.66666667 3.83333333 3.95       4.         3.88888889
 3.83333333 3.75       3.6        4.         3.7        0.
 4.25       4.5        4.         0.         3.         2.
 0.         0.        ]",3.870967741935484,31
273,274,"[3.20481928 3.25609756 3.14864865 3.14144737 3.05851064 3.1474359
 3.21428571 3.37698413 3.23387097 3.20567376 3.4059633  3.28301887
 3.11153846 3.25925926 3.59090909 3.58333333 3.21428571 3.57142857
 4.25       0.        ]",3.2200272479564034,734
274,275,"[3.80952381 3.         3.7        3.93939394 3.875      3.89361702
 4.07692308 4.44117647 4.23076923 4.         4.16494845 4.4
 3.78571429 4.5        4.5        4.         0.         4.5
 4.6        0.        ]",4.055865921787709,179
275,276,"[4.         3.66666667 3.57142857 4.29411765 3.6        4.
 4.75       0.         4.5        4.         4.75       0.
 4.66666667 3.         5.         0.         5.         0.
 0.         0.        ]",4.2272727272727275,22
276,277,"[3.83333333 3.5        3.33333333 3.625      3.5        4.
 4.2        0.         4.         0.         0.         0.
 4.25       0.         0.         0.         0.         0.
 0.         0.        ]",3.75,12
277,278,"[0.         0.         0.         3.4        0.         3.33333333
 0.         3.         0.         0.         4.         3.75
 0.         0.         5.         0.         0.         0.
 0.         0.        ]",3.7857142857142856,7
278,279,"[3.51724138 2.66666667 2.66666667 3.43103448 3.25       3.2
 3.53921569 3.63461538 3.6625     4.16666667 3.61842105 3.66666667
 3.65625    3.         3.35714286 0.         3.45454545 4.25
 3.5        0.        ]",3.573529411764706,102
279,280,"[3.76470588 4.33333333 3.95       3.69014085 4.07142857 3.89795918
 3.6875     4.11538462 4.15       0.         4.16326531 3.75
 3.64285714 4.1        4.1        0.         4.         0.
 0.         0.        ]",3.8468468468468466,111
280,281,"[0.         0.         0.         3.33333333 4.5        3.25
 3.33333333 4.         2.75       0.         3.2        0.
 0.         3.         4.5        0.         4.5        0.
 0.         0.        ]",3.3636363636363638,11
281,282,"[4.17741935 4.55       4.40909091 3.92063492 4.23529412 3.875
 3.81818182 4.015625   3.78571429 3.         4.13934426 3.4375
 4.20833333 3.875      4.22222222 4.125      4.16666667 4.25
 0.         0.        ]",3.988888888888889,135
282,283,"[4.         3.         3.         2.92857143 2.66666667 2.57142857
 4.         3.         3.         3.         4.         0.
 0.         0.         5.         0.         5.         0.
 0.         0.        ]",3.2777777777777777,18
283,284,"[3.92857143 4.5        4.33333333 3.74074074 4.         3.64285714
 3.9047619  3.5        3.875      0.         3.25       0.
 4.         4.5        5.         0.         3.         3.5
 0.         0.        ]",3.86,50
284,285,"[0.         0.         0.         3.625      0.         4.25
 3.75       4.5        4.58333333 4.5        4.13636364 5.
 0.         0.         0.         0.         0.         4.
 5.         0.        ]",4.105263157894737,19
285,286,"[3.44444444 3.5        3.66666667 3.25       3.58333333 3.23529412
 3.84210526 3.96875    4.         3.7        3.75       3.125
 3.5        3.25       4.25       0.         4.         3.
 0.         0.        ]",3.6311475409836067,61
286,287,"[2.         1.16666667 1.4        2.58823529 3.         2.43333333
 1.76666667 3.10714286 2.29411765 1.16666667 3.08333333 2.
 1.90909091 0.83333333 3.1        4.5        2.5        1.
 4.         0.        ]",2.5246913580246915,81
287,288,"[3.16666667 3.33783784 3.17391304 3.15509259 3.25757576 3.30526316
 2.98484848 3.26666667 3.0733945  2.70408163 3.32938389 3.10810811
 3.18041237 3.25       3.35185185 3.25       3.5        3.16666667
 4.         0.        ]",3.1498091603053435,524
288,289,"[3.5        3.5        3.5        3.66666667 3.66666667 2.75
 3.         4.5        0.         0.         3.75       0.
 3.5        3.5        4.         0.         0.         3.5
 0.         0.        ]",3.590909090909091,11
289,290,"[4.1875     4.33333333 4.33333333 4.11764706 4.14285714 4.4
 4.21052632 4.31818182 4.         4.         4.28       4.25
 4.11111111 4.4        4.66666667 4.         4.         4.66666667
 4.4        0.        ]",4.201612903225806,124
290,291,"[4.44444444 4.5        4.5        4.         4.6        5.
 4.3        4.         4.25       0.         4.75       4.66666667
 4.33333333 0.         4.         0.         4.66666667 0.
 0.         0.        ]",4.473684210526316,19
291,292,"[3.5990991  3.56060606 3.58510638 3.25263158 3.63636364 3.40540541
 3.49242424 3.25       3.35897436 2.85       3.03333333 2.90909091
 3.49295775 3.75       3.55       2.         3.73611111 3.14285714
 0.         0.        ]",3.326996197718631,263
292,293,"[2.5        3.         2.5        2.2        2.5        3.
 2.5        2.33333333 2.33333333 2.         3.         3.
 2.5        0.         3.         0.         0.         0.
 3.         0.        ]",2.5,14
293,294,"[2.49152542 2.8        1.7826087  2.60927152 2.7037037  2.36842105
 2.46428571 2.79487179 2.57142857 2.875      2.88888889 2.85714286
 2.66666667 2.14285714 4.         4.         0.         3.
 2.5        0.        ]",2.6132075471698113,212
294,295,"[1.25       0.         0.         3.66666667 0.         0.
 3.25       3.8        3.8        5.         4.27777778 4.
 0.5        0.         5.         0.         0.         0.
 3.5        0.        ]",3.710526315789474,19
295,296,"[2.   4.5  0.   5.   3.5  5.   3.   5.   5.   0.   4.5  5.   2.3  0.
 4.75 0.   3.   0.   0.   0.  ]",3.625,12
296,297,"[1.4        0.         0.         3.25       0.         2.
 2.05555556 3.125      2.42105263 2.         2.76470588 2.54545455
 1.66666667 0.         2.         0.         3.         0.
 3.         0.        ]",2.45,40
297,298,"[2.41544118 2.53703704 1.66666667 2.19512195 2.18461538 1.84090909
 2.39516129 2.5875     2.59047619 2.34615385 2.38764045 2.61428571
 2.59504132 2.92857143 2.53333333 2.92857143 2.27272727 2.25
 3.5        0.        ]",2.3277467411545625,537
298,299,"[3.6        0.         3.         4.         3.         3.
 3.71428571 3.         3.66666667 3.66666667 4.5        0.
 3.         0.         4.         0.         0.         4.
 0.         0.        ]",3.6363636363636362,11
299,300,"[0.         0.         0.         4.5        0.         4.2
 3.625      4.         4.         3.         4.28571429 3.5
 4.25       0.         4.33333333 0.         4.         3.5
 0.         0.        ]",4.25,16
300,301,"[3.46428571 4.25       3.16666667 3.2        3.42857143 3.22916667
 2.76315789 3.83333333 3.11904762 0.5        3.77941176 3.25
 2.64285714 3.5        3.375      0.         3.         4.5
 0.         0.        ]",3.3358208955223883,67
301,302,"[3.5        0.         0.         3.66666667 0.         3.66666667
 3.625      3.66666667 3.7        0.         4.14285714 3.
 4.5        0.         4.         0.         0.         3.
 0.         0.        ]",3.6875,16
302,303,"[4.20833333 0.         5.         3.5        3.         3.
 4.25       3.         4.0625     4.66666667 3.42857143 3.5
 4.325      0.         0.         0.         5.         0.
 0.         0.        ]",4.038461538461538,26
303,304,"[3.9375     3.85714286 4.         3.72727273 3.64285714 4.
 3.69565217 3.47058824 3.70967742 3.75       4.08       4.25
 4.         3.85714286 4.55555556 0.         5.         4.
 0.         0.        ]",3.864406779661017,118
304,305,"[3.45833333 3.63636364 3.5625     3.92857143 3.22222222 3.69767442
 3.68152866 3.95679012 3.73263889 3.91891892 3.9        3.6025641
 3.71359223 3.92857143 4.48214286 0.         3.21212121 4.38888889
 4.         0.        ]",3.828457446808511,376
305,306,"[3.6        3.65384615 3.54761905 3.34782609 3.13636364 3.33333333
 3.13636364 3.5        2.72727273 2.86666667 2.77777778 0.
 3.4        3.7        0.         0.         3.5        3.
 0.         0.        ]",3.26027397260274,73
306,307,"[2.96511628 3.13888889 2.64864865 2.61870504 2.87962963 2.64351852
 2.89010989 3.11486486 2.69166667 2.18548387 3.00824176 2.98780488
 2.86458333 2.89583333 3.08333333 2.5        3.25       3.71428571
 3.5        0.        ]",2.7172211350293543,511
307,308,"[3.21428571 3.45       3.3        2.69230769 3.80769231 2.92857143
 1.59375    1.         1.58333333 1.         2.36842105 1.
 2.27777778 3.83333333 1.2        2.         3.9        0.
 0.         0.        ]",2.4491525423728815,59
308,309,"[3.6        4.         3.5        3.75       2.75       3.66666667
 4.         3.83333333 3.8        2.25       3.73529412 3.22222222
 3.5        0.         3.875      0.         0.         0.
 4.125      0.        ]",3.7065217391304346,46
309,310,"[2.7        3.75       3.75       2.89583333 3.5        3.07142857
 3.         2.35714286 2.5        0.         3.3125     3.25
 3.5        5.         4.5        0.         0.         4.
 0.         0.        ]",3.1363636363636362,33
310,311,"[0.         0.         0.         0.83333333 2.25       1.66666667
 1.91666667 2.5        2.         1.5        2.33333333 1.5
 2.75       2.         1.75       0.         0.         1.5
 0.         0.        ]",1.7692307692307692,13
311,312,"[3.7        0.         4.         3.74074074 3.77777778 3.83333333
 3.52272727 3.86956522 3.51219512 3.5483871  3.96153846 3.53333333
 3.66       4.         4.21428571 0.         4.         4.
 4.25       0.        ]",3.7563025210084033,119
312,313,"[3.42424242 2.88888889 2.15384615 3.05172414 3.16129032 3.35
 3.52272727 3.65625    3.65       3.78787879 3.53333333 3.77777778
 3.27272727 2.75       4.4        0.         4.         2.6
 4.         0.        ]",3.446236559139785,186
313,314,"[2.56521739 3.         3.         3.1        3.33333333 3.3
 2.79310345 2.77777778 2.52631579 2.33333333 3.26086957 3.
 2.83333333 3.         3.83333333 0.         4.         2.5
 0.         0.        ]",2.9571428571428573,70
314,315,"[3.         0.         3.         3.         3.         3.5
 3.         4.         2.         2.         3.6        0.
 2.66666667 3.33333333 4.         0.         0.         3.
 0.         0.        ]",3.3846153846153846,13
315,316,"[2.58333333 2.16666667 2.3        2.83333333 2.83333333 2.58333333
 2.85       3.5        3.         2.75       3.         3.33333333
 3.1        2.5        0.         3.         0.         0.
 3.5        0.        ]",2.9242424242424243,33
316,317,"[3.33333333 4.         4.         3.70588235 3.         4.07142857
 3.69230769 3.92857143 3.68888889 3.66666667 3.85714286 3.85714286
 3.58333333 4.         3.75       3.33333333 3.44444444 3.
 3.5        0.        ]",3.7476635514018692,107
317,318,"[3.54210526 3.69565217 3.6627907  3.73684211 3.55084746 3.625
 3.56756757 3.80405405 3.63809524 3.36666667 3.81666667 3.70833333
 3.55844156 3.53333333 3.75       3.86363636 3.64705882 4.28571429
 3.9        3.5       ]",3.712686567164179,402
318,319,"[4.3        4.4375     4.41666667 4.14285714 4.125      4.3125
 4.2        5.         5.         0.         4.5        4.75
 4.33333333 4.375      4.75       0.         4.4        0.
 0.         0.        ]",4.380952380952381,21
319,320,"[3.75       3.5        3.5        3.6        0.         0.
 3.4375     0.         0.         4.         2.25       0.
 3.83333333 0.         0.         4.         3.75       0.
 0.         0.        ]",3.4545454545454546,11
320,321,"[3.9        3.         3.4        3.5        4.         3.5
 3.58333333 3.4        3.4        0.         3.77777778 3.5
 3.71428571 3.         4.         0.         4.         0.
 0.         0.        ]",3.5,34
321,322,"[3.5        2.83333333 3.         3.17241379 2.95454545 3.17857143
 3.55555556 3.64285714 3.65384615 2.         3.47826087 3.5
 3.5        3.         4.25       0.         3.5        0.
 3.5        0.        ]",3.3333333333333335,54
322,323,"[3.         3.625      3.28571429 3.32142857 3.33333333 3.25
 2.5        3.         3.13636364 3.         3.1875     3.
 2.41666667 3.75       3.5        0.         2.41666667 2.5
 0.         0.        ]",3.019607843137255,51
323,324,"[2.5 0.  0.  3.5 3.  0.  0.  5.  5.  0.  4.  0.  3.  4.  0.  0.  0.  2.
 0.  0. ]",3.5714285714285716,7
324,325,"[3.17391304 3.66666667 3.5        3.02040816 3.36363636 2.85714286
 3.17857143 3.73913043 3.55813953 3.5        3.80434783 3.72727273
 3.58823529 3.28571429 3.2        2.         0.         3.5
 4.5        0.        ]",3.4098360655737703,122
325,326,"[3.96428571 0.         0.         3.35       2.83333333 3.88888889
 3.78947368 3.69230769 3.73076923 3.33333333 3.96296296 2.95
 4.125      5.         4.32142857 5.         3.25       4.5
 3.         0.        ]",3.8043478260869565,69
326,327,"[2.9        2.         4.25       4.47058824 3.5        5.
 2.66666667 3.125      2.25       3.9        4.4375     3.5
 4.25       2.         5.         0.         4.5        0.
 0.         0.        ]",4.211538461538462,26
327,328,"[3.27678571 3.14516129 3.36764706 3.17592593 3.71875    2.78947368
 3.0106383  2.76315789 2.87037037 3.71428571 3.22727273 2.3
 2.9        3.03125    3.28571429 3.         3.05882353 2.5
 2.         0.        ]",3.1366906474820144,139
328,329,"[2.75       0.         0.         4.         2.75       0.
 0.         2.83333333 3.5        3.5        4.5        2.
 0.         5.         0.         0.         0.         0.
 2.         0.        ]",3.5555555555555554,9
329,330,"[3.546875   3.85714286 3.5        3.63636364 3.88235294 3.67391304
 3.38636364 3.62962963 3.42647059 4.41666667 3.80188679 3.94444444
 3.32758621 3.7        4.21428571 0.         3.375      3.83333333
 0.         0.        ]",3.6192307692307693,130
330,331,"[3.24390244 3.15       3.         3.55882353 3.13333333 3.3
 3.33695652 3.79545455 3.54285714 3.66666667 4.01190476 3.58333333
 3.51923077 3.1        3.5        2.5        3.61538462 5.
 5.         0.        ]",3.5096153846153846,104
331,332,"[3.5375     4.         3.9        3.57692308 3.43181818 3.55
 3.3        3.71153846 3.46052632 3.25       3.72881356 4.
 3.18292683 3.25       3.72222222 0.         3.42857143 3.5
 3.66666667 0.        ]",3.5460992907801416,141
332,333,"[2.5 2.  2.  2.5 0.  2.  3.  3.  1.5 2.  2.5 0.  1.5 0.  3.  0.  0.  4.
 0.  0. ]",2.3333333333333335,12
333,334,"[3.37931034 3.75       3.65       3.45945946 3.625      3.60416667
 3.27083333 3.3125     2.96153846 2.7        3.39583333 2.25
 3.34375    3.07142857 3.16666667 0.         3.375      0.
 0.         0.        ]",3.3266666666666667,75
334,335,"[4.5        0.         0.         3.19230769 0.         3.875
 4.1        3.5        4.83333333 2.5        3.75       0.
 2.75       0.         3.5        0.         0.         4.5
 0.         0.        ]",3.411764705882353,17
335,336,"[4.4        3.83333333 4.5        4.16666667 3.83333333 3.88888889
 4.18181818 4.42857143 4.25       3.75       4.35714286 4.25
 5.         2.5        4.16666667 0.         4.         0.
 4.         0.        ]",4.2,30
336,337,"[4.6        0.         5.         3.90909091 5.         4.33333333
 4.5        4.14285714 4.44444444 3.         4.16666667 5.
 4.33333333 5.         5.         0.         0.         4.
 0.         0.        ]",4.2,35
337,338,"[2.25       2.         2.5        2.7        2.5        4.
 2.58333333 4.         3.16666667 1.         3.92857143 1.5
 1.5        0.         4.25       0.         2.5        0.
 0.         0.        ]",2.875,16
338,339,"[3.75       3.94444444 3.81818182 4.02083333 3.34782609 4.14814815
 3.71929825 4.39705882 4.17910448 4.05       4.225      4.23913043
 4.02564103 2.75       4.22916667 4.2        3.35416667 4.16666667
 4.5        0.        ]",4.061576354679803,203
339,340,"[4.44444444 4.         4.         3.66666667 4.         3.5
 4.3        4.33333333 4.375      0.         4.42857143 4.
 4.33333333 4.         4.         0.         4.5        5.
 0.         0.        ]",4.277777777777778,18
340,341,"[3.83333333 4.125      3.9        3.78846154 4.08333333 3.66666667
 3.70833333 4.25       3.8125     4.         3.75       0.
 3.35714286 3.         3.5        0.         4.         3.5
 0.         0.        ]",3.8,35
341,342,"[2.66666667 0.         2.         3.2        2.         3.
 3.4        3.6        3.33333333 2.33333333 3.35714286 4.
 2.4        0.         0.         0.         0.         0.
 0.         0.        ]",3.1142857142857143,35
342,343,"[3.5        0.         0.         3.875      0.         3.7
 4.         4.27777778 4.5        3.5        4.26923077 4.375
 4.         0.         5.         0.         0.         0.
 4.         0.        ]",4.130434782608695,23
343,344,"[4.42105263 4.625      4.41666667 4.22727273 4.66666667 4.04545455
 4.40625    3.375      3.68181818 1.         3.46428571 3.2
 4.03125    5.         4.5        0.         3.8        5.
 1.5        0.        ]",3.7439024390243905,41
344,345,"[3.83333333 0.         0.         3.88461538 5.         4.
 4.16666667 3.75       4.         4.375      3.96428571 0.
 4.08333333 5.         0.         0.         0.         0.
 0.         0.        ]",4.038461538461538,26
345,346,"[3.         0.         0.         3.34210526 3.5        3.7
 3.22222222 3.71052632 3.79545455 4.1875     3.70212766 3.83333333
 3.25       3.5        4.5        4.         0.         3.5
 3.75       0.        ]",3.6893939393939394,66
346,347,"[3.6        4.33333333 4.         3.69230769 4.         3.75
 3.18181818 3.         3.42857143 0.         3.55555556 4.
 3.16666667 4.         3.33333333 0.         4.         3.
 0.         0.        ]",3.5185185185185186,27
347,348,"[4.16666667 0.         0.         4.75       4.25       4.83333333
 4.5625     4.83333333 4.9        4.5        4.64285714 4.7
 5.         4.5        4.5        4.         5.         4.
 0.         0.        ]",4.625,24
348,349,"[3.75       3.5        4.         4.         3.         4.
 4.16666667 4.         3.77777778 0.         3.91666667 0.
 4.         3.5        4.         0.         3.         3.5
 0.         0.        ]",3.909090909090909,22
349,350,"[3.375      3.         3.         3.125      3.         3.33333333
 3.57142857 3.         3.5        3.         3.5        3.
 3.66666667 3.         0.         0.         0.         0.
 0.         0.        ]",3.3333333333333335,18
350,351,"[3.4        3.66666667 3.75       3.6        3.375      3.66666667
 3.45833333 4.03125    3.59259259 3.22727273 3.86170213 3.44444444
 3.5        4.         4.         0.         3.5        0.
 4.         0.        ]",3.6805555555555554,72
351,352,"[3.85576923 3.625      3.42857143 3.43055556 3.54166667 3.7173913
 3.70422535 3.82692308 3.82575758 3.775      3.98611111 3.84090909
 3.85344828 3.16666667 4.64285714 0.         3.98214286 3.5
 3.         0.        ]",3.8076923076923075,169
352,353,"[3.18181818 4.5        4.         3.42105263 4.33333333 3.125
 3.         3.58333333 3.61111111 4.         3.92857143 3.33333333
 2.7        4.         3.66666667 0.         4.         3.5
 0.         0.        ]",3.404255319148936,47
353,354,"[3.46969697 2.91666667 3.16666667 3.53571429 3.5        3.87037037
 3.70408163 3.95652174 3.77906977 3.7        3.80769231 3.75
 3.65151515 3.66666667 3.75       3.66666667 3.14285714 3.5
 4.5        0.        ]",3.7182539682539684,126
354,355,"[4.         3.         3.         3.77777778 3.         4.
 4.33333333 4.5        4.33333333 0.         4.         5.
 4.         5.         0.         0.         0.         0.
 0.         0.        ]",4.0,13
355,356,"[3.92       2.75       3.25       3.91666667 3.54166667 3.95
 3.79032258 4.07407407 4.09615385 4.25       4.05921053 4.28571429
 3.92857143 3.33333333 3.92857143 0.         3.25       4.33333333
 4.25       0.        ]",3.933774834437086,151
356,357,"[3.95945946 3.97222222 3.95833333 3.78061224 4.05882353 3.8968254
 3.78571429 3.83928571 3.86363636 3.81818182 4.08247423 4.03125
 3.76086957 4.02272727 4.25       4.13636364 4.09090909 3.9
 3.75       0.        ]",3.928909952606635,211
357,358,"[3.33333333 4.         4.         3.38888889 4.         3.76666667
 2.         0.         2.625      2.5        3.91666667 2.5
 3.875      0.         5.         0.         0.         0.
 0.         0.        ]",3.5,20
358,359,"[3.23076923 4.25       3.75       3.03125    3.3        3.05
 2.95       3.83333333 3.33333333 2.         3.79411765 3.5
 3.1        2.66666667 4.5        0.         3.5        3.16666667
 0.         0.        ]",3.3,40
359,360,"[0.    0.    0.    3.5   5.    3.    2.    4.6   3.375 2.5   3.75  4.
 2.5   0.    0.    0.    0.    0.    5.    0.   ]",3.5714285714285716,14
360,361,"[3.26923077 2.66666667 2.66666667 3.44       3.8        3.19230769
 3.2826087  3.31818182 3.19444444 2.5        3.25       3.
 2.41666667 3.         3.16666667 0.         4.16666667 0.
 2.         0.        ]",3.2549019607843137,51
361,362,"[4.1875     4.125      4.         4.27777778 4.2        4.25
 4.13157895 4.26190476 4.22727273 4.1        4.38333333 4.28571429
 4.25       4.33333333 4.4        0.         4.5        5.
 4.5        0.        ]",4.240384615384615,52
362,363,"[2.66666667 2.         2.         3.25       0.         3.25
 2.66666667 3.75       2.75       2.5        3.5        0.
 2.         0.         0.         0.         0.         0.
 0.         0.        ]",3.1153846153846154,13
363,364,"[4.33333333 5.         5.         5.         5.         4.
 4.16666667 5.         4.28571429 0.         4.         3.
 4.         5.         0.         0.         0.         0.
 0.         0.        ]",4.444444444444445,9
364,365,"[2.80263158 2.4375     2.33333333 3.06111111 2.5        2.57692308
 2.9537037  2.75862069 2.37931034 2.625      2.56382979 2.15
 2.78846154 2.         3.08333333 0.         2.63333333 3.
 0.         0.        ]",2.7975460122699385,163
365,366,"[3.7        3.5        0.         3.16666667 4.25       0.
 3.76666667 4.08333333 3.77777778 0.         4.14285714 4.
 3.66666667 0.         4.         0.         4.25       0.
 3.         0.        ]",3.85,20
366,367,"[3.73333333 4.375      4.35294118 3.76271186 4.28571429 3.83333333
 3.5        3.66666667 4.         4.         3.97826087 3.5
 4.         4.2        3.5        0.         0.         4.33333333
 4.         0.        ]",3.86734693877551,98
367,368,"[2.69811321 0.         2.33333333 2.675      2.28571429 2.85714286
 2.63909774 2.75925926 2.75892857 2.85714286 3.08988764 3.
 2.70454545 2.66666667 3.33333333 0.         0.         3.
 3.5        0.        ]",2.825531914893617,235
368,369,"[3.22222222 3.25       3.125      3.48484848 3.2        3.3125
 3.15625    3.58333333 3.36666667 4.5        3.47058824 3.41666667
 3.15625    3.         3.25       4.         3.5        3.
 0.         0.        ]",3.3257575757575757,66
369,370,"[3.15       3.75       3.75       3.78571429 4.         3.68181818
 3.47222222 3.57692308 3.57142857 3.5        3.61111111 3.625
 3.15       0.         0.         3.5        3.         0.
 3.         0.        ]",3.5543478260869565,46
370,371,"[4.5625     4.66666667 4.         4.375      4.5        4.5
 4.         3.75       4.625      5.         4.9        4.5
 4.5625     4.         0.         0.         5.         0.
 5.         0.        ]",4.444444444444445,18
371,372,"[3.52173913 2.625      3.07692308 3.41935484 3.25       3.44444444
 3.83333333 3.68181818 3.6        3.875      3.4137931  3.71428571
 3.47058824 2.77777778 4.375      0.         4.         3.33333333
 2.66666667 0.        ]",3.4649122807017543,114
372,373,"[2.5        4.33333333 3.375      2.55555556 3.33333333 2.90909091
 2.65       3.5        3.1875     2.         3.66666667 2.5
 2.28571429 5.         3.5        0.         2.         4.
 0.         0.        ]",3.036363636363636,55
373,374,"[3.5        3.         3.         4.33333333 4.         4.
 3.85714286 3.5        3.85714286 4.         3.77777778 0.
 3.         3.         4.33333333 0.         3.         3.
 0.         0.        ]",3.6666666666666665,18
374,375,"[3.75       3.16666667 3.16666667 3.88888889 3.         3.
 3.25       4.33333333 3.6        0.         4.05       4.5
 1.83333333 3.         0.         0.         3.         0.
 0.         0.        ]",3.6904761904761907,21
375,376,"[4.06521739 4.16666667 3.75       3.58333333 4.         3.82142857
 4.04411765 4.04545455 4.275      4.25       4.16666667 4.41666667
 4.2        0.         4.4        0.         4.375      4.25
 4.         0.        ]",4.0,66
376,377,"[4.19230769 4.         2.7        3.56       3.25       3.58333333
 3.84615385 3.83333333 4.         3.92857143 4.075      4.25
 4.1875     2.8        3.8        0.         3.5        4.5
 0.         0.        ]",3.7962962962962963,54
377,378,"[4.25       4.33333333 4.33333333 3.75       4.25       3.5
 3.5        4.         3.85714286 2.         4.         4.
 4.25       0.         4.25       0.         4.25       3.
 0.         0.        ]",3.9545454545454546,22
378,379,"[3.5        0.         5.         3.         3.         3.8
 3.55555556 2.8        3.22222222 0.         3.91666667 0.
 3.33333333 0.         4.25       0.         0.         5.
 0.         0.        ]",3.409090909090909,22
379,380,"[3.73478261 3.98101266 3.63157895 3.62560386 3.708      3.61320755
 3.67528736 3.66981132 3.54852321 3.52941176 3.72752809 3.69565217
 3.71354167 3.69642857 4.         4.         3.69047619 4.10714286
 0.         0.        ]",3.6708029197080294,685
380,381,"[3.46464646 3.75       3.58333333 3.56306306 3.5754717  3.65306122
 3.31410256 3.67857143 3.56666667 3.25       3.79878049 3.5
 3.30909091 3.75       3.8        4.         3.5        3.16666667
 0.         0.        ]",3.566,250
381,382,"[3.72666667 3.88888889 3.61904762 3.3        3.85       3.87142857
 3.47402597 3.65909091 3.70408163 3.09090909 4.14864865 4.14285714
 3.39705882 4.375      4.4375     0.         4.15789474 4.
 0.         0.        ]",3.5350877192982457,171
382,383,"[4.   0.   0.   4.2  0.   4.25 4.   4.   3.   3.   4.   2.5  4.   0.
 5.   0.   4.   0.   0.   0.  ]",3.9285714285714284,14
383,384,"[4.         0.         2.         3.22222222 3.         3.375
 2.125      4.2        3.         1.66666667 3.         2.5
 2.85714286 0.         4.         0.         0.         1.5
 0.         0.        ]",2.973684210526316,38
384,385,"[3.4        3.25       3.13333333 3.45454545 3.42857143 3.
 3.16666667 3.06666667 3.07142857 3.33333333 3.15555556 3.25
 3.5        3.2        3.25       0.         3.         3.16666667
 3.         0.        ]",3.2551020408163267,98
385,386,"[2.41666667 0.         3.33333333 3.16666667 2.33333333 3.25
 2.32       2.72727273 2.55555556 3.         3.         3.
 2.3        3.         3.         0.         0.         3.33333333
 0.         0.        ]",2.7142857142857144,42
386,387,"[3.02941176 3.35714286 2.67391304 2.8852459  3.15555556 3.22916667
 3.06565657 3.39247312 3.28321678 3.00735294 3.42268041 3.57142857
 3.1369863  3.         3.25       4.         3.5        2.77272727
 4.03571429 0.        ]",3.139705882352941,476
387,388,"[4.         4.2        4.04545455 4.31818182 3.         3.
 4.25       0.         3.5        0.         1.         0.
 0.         2.33333333 0.         0.         5.         0.
 0.         0.        ]",3.75,14
388,389,"[4.         0.         0.         3.5        0.         4.25
 3.8        4.33333333 4.14285714 0.         4.         4.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",3.875,16
389,390,"[3.8        4.83333333 3.25       3.61538462 4.33333333 3.875
 3.7        3.42857143 4.16666667 0.         3.81428571 3.66666667
 3.8        3.83333333 4.5        5.         0.         3.5
 0.         0.        ]",3.760869565217391,46
390,391,"[3.30232558 3.28571429 3.8        3.86153846 3.85714286 3.90243902
 2.94117647 3.67741935 3.35849057 2.8        3.91860465 3.94444444
 3.25806452 3.44444444 4.         0.         3.66666667 3.5
 5.         0.        ]",3.6758241758241756,182
391,392,"[3.5        0.         0.         4.25       4.5        3.33333333
 3.5        1.         2.         0.         3.14285714 0.
 2.         0.         0.         0.         0.         0.
 0.         0.        ]",3.25,12
