movieId,title,genres
26344,French Connection II (1975),Action|Crime|Drama|Thriller
26365,Futureworld (1976),Sci-Fi|Thriller
26366,Harlan County U.S.A. (1976),Documentary
26375,Silver Streak (1976),Action|Comedy|Crime
26386,High Anxiety (1977),Comedy|Thriller
26422,Hair (1979),Comedy|Drama|Musical
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller
26528,Anne of Green Gables (1985),Children|Drama
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
26555,Spies Like Us (1985),Comedy
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
26630,Moonwalker (1988),Musical
26680,Cry-Baby (1990),Comedy|Musical|Romance
26681,Bullet in the Head (1990),Action|Drama|War
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
26694,Ju Dou (1990),Drama
26696,Lionheart (1990),Action
26704,State of Grace (1990),Crime|Drama|Thriller
26717,Begotten (1990),Drama|Horror
26732,Johnny Stecchino (1991),Comedy
26750,Quigley Down Under (1990),Adventure|Drama|Western
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
26819,Fortress (1992),Action|Sci-Fi
26861,Freaked (1993),Comedy|Sci-Fi
26870,Major League II (1994),Comedy
26947,Pusher (1996),Crime|Thriller
26958,Emma (1996),Romance
26974,Gummo (1997),Drama
26985,Nirvana (1997),Action|Sci-Fi
27003,Beowulf (1999),Action|Horror|Sci-Fi
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror
27020,Gia (1998),Drama|Romance
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy
27124,Bleeder (1999),Drama|Thriller
27193,Taxi 2 (2000),Action|Comedy
27246,If These Walls Could Talk 2 (2000),Drama|Romance
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
27329,Paradise Lost 2: Revelations (2000),Documentary
27408,Ripley's Game (2002),Drama|Thriller
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
27478,Ali G Indahouse (2002),Comedy
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
27667,Ju-on: The Curse (2000),Horror
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
27685,Bring It On Again (2004),Comedy
27705,In Hell (2003),Action|Drama|Thriller
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27772,Ju-on: The Grudge (2002),Horror
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
27808,Spanglish (2004),Comedy|Drama|Romance
27822,Open Water (2003),Drama|Thriller
27829,Slasher (2004),Documentary
27831,Layer Cake (2004),Crime|Drama|Thriller
27837,Flight of the Phoenix (2004),Action|Adventure
27865,Azumi (2003),Action|Adventure|Drama|Thriller
30707,Million Dollar Baby (2004),Drama
30749,Hotel Rwanda (2004),Drama|War
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30822,In Good Company (2004),Comedy|Drama
30825,Meet the Fockers (2004),Comedy
30883,Fat Albert (2004),Comedy|Fantasy
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
31116,Sergeant York (1941),Drama|War
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War
31221,Elektra (2005),Action|Adventure|Crime|Drama
31225,Coach Carter (2005),Drama
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
31422,Are We There Yet? (2005),Children|Comedy
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller
31427,Hide and Seek (2005),Horror|Mystery|Thriller
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller
31445,Employee of the Month (2004),Comedy|Drama
31553,Double Dragon (1994),Action|Adventure|Sci-Fi
31617,El Cid (1961),Action|Adventure|Drama|Romance|War
31685,Hitch (2005),Comedy|Romance
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy
31867,Man of the House (2005),Action|Comedy
32011,Cursed (2005),Horror|Thriller
32019,Be Cool (2005),Comedy|Crime|Musical
32029,Hostage (2005),Action|Crime|Drama|Thriller
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32116,"Oh, God! You Devil (1984)",Comedy
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller
32234,Julia (1977),Drama
32289,Ice Princess (2005),Children|Comedy|Drama
32291,Melinda and Melinda (2004),Comedy|Drama
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
32298,Guess Who (2005),Comedy|Romance
32300,D.E.B.S. (2004),Action|Comedy
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
32469,We're No Angels (1955),Comedy|Crime|Drama
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32589,Beauty Shop (2005),Comedy
32596,Sahara (2005),Action|Adventure|Comedy
32598,Fever Pitch (2005),Comedy|Romance
32659,Tanguy (2001),Comedy
32914,Carrie (2002),Drama|Horror|Thriller
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance
33154,Enron: The Smartest Guys in the Room (2005),Documentary
33158,xXx: State of the Union (2005),Action|Crime|Thriller
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
33164,House of Wax (2005),Horror|Thriller
33166,Crash (2004),Crime|Drama
33171,Mysterious Skin (2004),Drama|Mystery
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33495,Kicking & Screaming (2005),Comedy
33499,Monster-in-Law (2005),Comedy|Romance
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
33649,Saving Face (2004),Comedy|Drama|Romance
33660,Cinderella Man (2005),Drama|Romance
33672,Lords of Dogtown (2005),Action|Comedy|Drama
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33781,Quo Vadis (1951),Drama|Romance
33794,Batman Begins (2005),Action|Crime|IMAX
33834,Land of the Dead (2005),Action|Horror|Thriller
33836,Bewitched (2005),Comedy|Fantasy|Romance
33880,Me and You and Everyone We Know (2005),Comedy|Drama
34018,At the Circus (1939),Comedy|Musical
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34129,Rebound (2005),Comedy
34143,Dark Water (2005),Drama|Horror|Thriller
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
34162,Wedding Crashers (2005),Comedy|Romance
34271,Hustle & Flow (2005),Crime|Drama
34326,Last Days (2005),Drama
34330,November (2004),Drama|Mystery
34332,Sky High (2005),Action|Adventure|Children|Comedy
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
34336,Must Love Dogs (2005),Comedy|Romance
34405,Serenity (2005),Action|Adventure|Sci-Fi
34437,Broken Flowers (2005),Comedy|Drama
34530,Deuce Bigalow: European Gigolo (2005),Comedy
34534,Four Brothers (2005),Action|Crime|Drama
34542,Grizzly Man (2005),Documentary
34800,Private Resort (1985),Comedy
35347,Animal Farm (1954),Animation|Drama
35957,Red Eye (2005),Horror|Thriller
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
36519,Transporter 2 (2005),Action|Crime|Thriller
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
36535,Everything Is Illuminated (2005),Comedy|Drama
37211,Go West (1940),Comedy|Musical|Western
37380,Doom (2005),Action|Horror|Sci-Fi
37382,Domino (2005),Crime|Drama|Thriller
37384,Waiting... (2005),Comedy
37545,Woyzeck (1979),Drama
37727,Flightplan (2005),Action|Drama|Thriller
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
37736,Oliver Twist (2005),Drama
37741,Capote (2005),Crime|Drama
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
38798,In Her Shoes (2005),Comedy|Drama
38992,Two for the Money (2005),Drama
39183,Brokeback Mountain (2005),Drama|Romance
39231,Elizabethtown (2005),Comedy|Drama|Romance
39234,North Country (2005),Drama
39292,"Good Night, and Good Luck. (2005)",Crime|Drama
39427,Stay (2005),Thriller
39446,Saw II (2005),Horror|Thriller
39449,Prime (2005),Comedy|Drama|Romance
39869,Manderlay (2005),Drama
40148,Revolver (2005),Crime|Drama|Thriller
40278,Jarhead (2005),Action|Drama|War
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40412,Dead Man's Shoes (2004),Crime|Thriller
40581,Just Friends (2005),Comedy|Romance
40583,Syriana (2005),Drama|Thriller
40614,Derailed (2005),Drama|Thriller
40617,Creep (2004),Horror|Thriller
40629,Pride & Prejudice (2005),Drama|Romance
40723,Wolf Creek (2005),Crime|Horror|Thriller
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
40819,Walk the Line (2005),Drama|Musical|Romance
40826,Rent (2005),Drama|Musical|Romance
40870,C.R.A.Z.Y. (2005),Drama
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical
40955,Breakfast on Pluto (2005),Comedy|Drama
41285,Match Point (2005),Crime|Drama|Romance
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
41571,Memoirs of a Geisha (2005),Drama|Romance
41997,Munich (2005),Action|Crime|Drama|Thriller
42007,Rumor Has It... (2005),Comedy|Drama|Romance
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42011,Fun with Dick and Jane (2005),Comedy|Crime
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
42018,Mrs. Henderson Presents (2005),Comedy|Drama
42191,Luxo Jr. (1986),Animation|Children
42723,Hostel (2005),Horror
42725,Grandma's Boy (2006),Comedy
42728,Tristan & Isolde (2006),Drama|Romance
42730,Glory Road (2006),Drama
42732,Last Holiday (2006),Comedy
42734,Hoodwinked! (2005),Animation|Children|Comedy
42738,Underworld: Evolution (2006),Action|Fantasy|Horror
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
43419,Bandidas (2006),Action|Comedy|Crime|Western
43549,Helter Skelter (2004),Action|Crime|Drama|Horror
43556,Annapolis (2006),Drama
43558,Big Momma's House 2 (2006),Action|Comedy|Crime
43560,Nanny McPhee (2005),Children|Comedy|Fantasy
43679,Final Destination 3 (2006),Horror|Mystery|Thriller
43684,Something New (2006),Comedy|Drama|Romance
43744,Imagine Me & You (2005),Comedy|Drama|Romance
43869,Curious George (2006),Adventure|Animation|Children|Comedy
43871,Firewall (2006),Crime|Drama|Thriller
43904,When a Stranger Calls (2006),Horror|Thriller
43917,Eight Below (2006),Action|Adventure|Drama|Romance
43919,Date Movie (2006),Comedy|Romance
43921,Running Scared (2006),Action|Crime|Thriller
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
43930,Just My Luck (2006),Comedy|Romance
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936,16 Blocks (2006),Crime|Thriller
44004,Failure to Launch (2006),Comedy|Romance
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44193,She's the Man (2006),Comedy|Romance
44195,Thank You for Smoking (2006),Comedy|Drama
44199,Inside Man (2006),Crime|Drama|Thriller
44225,Aquamarine (2006),Children|Comedy|Fantasy
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
44613,Take the Lead (2006),Drama
44657,Mouchette (1967),Drama
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
44694,Volver (2006),Comedy|Drama
44719,Brainstorm (2001),Drama
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
44828,Slither (2006),Comedy|Horror|Sci-Fi
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
44864,Friends with Money (2006),Comedy|Drama|Romance
44929,Candy (2006),Drama|Romance
44943,9/11 (2002),Documentary
44972,Scary Movie 4 (2006),Comedy|Horror
44974,Hard Candy (2005),Drama|Thriller
45081,Silent Hill (2006),Fantasy|Horror|Thriller
45106,American Dreamz (2006),Comedy|Drama
45186,Mission: Impossible III (2006),Action|Adventure|Thriller
45208,RV (2006),Adventure|Children|Comedy
45210,United 93 (2006),Crime|Drama
45221,Stick It (2006),Comedy
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45517,Cars (2006),Animation|Children|Comedy
45666,Nacho Libre (2006),Comedy
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726,"You, Me and Dupree (2006)",Comedy
45728,Clerks II (2006),Comedy
45730,Lady in the Water (2006),Drama|Fantasy|Mystery
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880,Marie Antoinette (2006),Drama|Romance
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46723,Babel (2006),Drama|Thriller
46772,Strangers with Candy (2005),Comedy
46865,Little Man (2006),Comedy
46948,Monster House (2006),Animation|Children|Fantasy|Mystery
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
46967,Scoop (2006),Comedy|Fantasy|Mystery
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46974,World Trade Center (2006),Drama
47044,Miami Vice (2006),Action|Crime|Drama|Thriller
47122,John Tucker Must Die (2006),Comedy|Romance
47200,Crank (2006),Action|Thriller
47254,Chaos (2005),Action|Crime|Drama|Thriller
47382,Step Up (2006),Drama|Romance
47384,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423,Half Nelson (2006),Drama
47465,Tideland (2005),Drama|Fantasy|Thriller
47516,Material Girls (2006),Children|Comedy|Drama
47518,Accepted (2006),Comedy
47538,Crime Busters (1977),Action|Adventure|Comedy|Crime
47566,Born to Kill (1947),Crime|Drama|Film-Noir
47629,The Queen (2006),Drama
47640,Beerfest (2006),Comedy
47644,Invincible (2006),Drama
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance
47937,Severance (2006),Comedy|Horror|Thriller
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
47999,Jesus Camp (2006),Documentary|Drama
48161,Gridiron Gang (2006),Drama
48304,Apocalypto (2006),Adventure|Drama|Thriller
48319,Flyboys (2006),Action|Adventure|Drama|War
48322,Jackass Number Two (2006),Comedy|Documentary
48326,All the King's Men (2006),Drama
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
48520,Employee of the Month (2006),Comedy
48593,Man of the Year (2006),Comedy|Thriller
48678,Feast (2005),Action|Comedy|Horror|Thriller
48696,Little Children (2006),Drama|Romance
48698,Deliver Us from Evil (2006),Documentary
48744,Shortbus (2006),Comedy|Drama|Romance
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
48783,Flags of Our Fathers (2006),Drama|War
48877,Saw III (2006),Crime|Horror|Thriller
48982,Flushed Away (2006),Animation|Comedy
48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
49272,Casino Royale (2006),Action|Adventure|Thriller
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
49314,Harsh Times (2006),Action|Crime|Drama
49389,The Great Train Robbery (1903),Crime|Western
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
49649,Eragon (2006),Action|Adventure|Fantasy
49651,Rocky Balboa (2006),Action|Drama
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
49735,Another Gay Movie (2006),Comedy
49793,We Are Marshall (2006),Drama
49824,Dreamgirls (2006),Drama|Musical
49910,Freedom Writers (2007),Drama
49932,Inland Empire (2006),Drama|Mystery|Thriller
49961,Notes on a Scandal (2006),Drama
50003,DOA: Dead or Alive (2006),Action|Adventure
50068,Letters from Iwo Jima (2006),Drama|War
50147,Black Christmas (2006),Action|Horror|Thriller
50158,Stomp the Yard (2007),Drama|Musical
50160,Miss Potter (2006),Drama
50274,Venus (2006),Drama|Romance
50354,The Return of Don Camillo (1953),Comedy
50442,Alpha Dog (2007),Crime|Drama
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy
50740,Seven Up! (1964),Documentary
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
50798,Epic Movie (2007),Adventure|Comedy
50802,Because I Said So (2007),Comedy|Drama|Romance
50804,Hannibal Rising (2007),Drama|Horror|Thriller
50806,Norbit (2007),Comedy|Romance
50872,Ratatouille (2007),Animation|Children|Drama
51037,Unknown (2006),Drama|Mystery|Thriller
51077,Ghost Rider (2007),Action|Fantasy|Thriller
51080,Breach (2007),Drama|Thriller
51084,Music and Lyrics (2007),Comedy|Romance
51091,Black Snake Moan (2006),Drama
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51357,Citizen X (1995),Crime|Drama|Thriller
51412,Next (2007),Action|Sci-Fi|Thriller
51498,2001 Maniacs (2005),Comedy|Horror
51540,Zodiac (2007),Crime|Drama|Thriller
51562,Babylon 5: The Gathering (1993),Sci-Fi
51573,Meshes of the Afternoon (1943),Fantasy
51575,Wild Hogs (2007),Adventure|Comedy
51662,300 (2007),Action|Fantasy|War|IMAX
51834,Becoming Jane (2007),Drama|Romance
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
51927,Dead Silence (2007),Horror|Mystery|Thriller
51931,Reign Over Me (2007),Drama
51933,Pride (2007),Drama
51935,Shooter (2007),Action|Drama|Thriller
52245,Blades of Glory (2007),Comedy|Romance
52279,Are We Done Yet? (2007),Comedy
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
52299,American Hardcore (2006),Documentary
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
52458,Disturbia (2007),Drama|Thriller
52604,Fracture (2007),Crime|Drama|Mystery|Thriller
52644,Vacancy (2007),Horror|Thriller
52668,In the Land of Women (2007),Comedy|Drama|Romance
52694,Mr. Bean's Holiday (2007),Comedy
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller
52952,This Is England (2006),Drama
52973,Knocked Up (2007),Comedy|Drama|Romance
52975,Hairspray (2007),Comedy|Drama|Musical
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
53123,Once (2006),Drama|Musical|Romance
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
53127,Bug (2007),Drama|Horror|Thriller
53129,Mr. Brooks (2007),Crime|Drama|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53435,Hostel: Part II (2007),Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53808,Bring It On: All or Nothing (2006),Comedy
53894,Sicko (2007),Documentary|Drama
53953,1408 (2007),Drama|Horror|Thriller
53956,Death at a Funeral (2007),Comedy
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
53974,License to Wed (2007),Comedy|Romance
53993,Evan Almighty (2007),Comedy|Fantasy
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
54121,Broken Arrow (1950),Drama|Romance|Western
54185,Manufactured Landscapes (2006),Documentary
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
54256,Hot Rod (2007),Comedy
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller
54276,No Reservations (2007),Comedy|Drama|Romance
54281,Charlie Bartlett (2007),Comedy|Drama
54503,Superbad (2007),Comedy
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
54732,Balls of Fury (2007),Comedy
54734,Sydney White (2007),Comedy
54768,Daddy Day Camp (2007),Children|Comedy
54785,Halloween (2007),Horror
54787,Death Sentence (2007),Drama|Thriller
54796,2 Days in Paris (2007),Comedy|Drama|Romance
54908,Taxi 4 (2007),Action|Comedy
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
54995,Planet Terror (2007),Action|Horror|Sci-Fi
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
54999,Shoot 'Em Up (2007),Action|Comedy|Crime
55052,Atonement (2007),Drama|Romance|War
55061,Electroma (2006),Drama|Sci-Fi
55067,Requiem (2006),Drama|Thriller
55094,In the Valley of Elah (2007),Drama|Mystery
55118,Eastern Promises (2007),Crime|Drama|Thriller
55207,Cashback (2004),Comedy|Drama
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
55241,Mr. Woodcock (2007),Comedy
55245,Good Luck Chuck (2007),Comedy|Romance
55247,Into the Wild (2007),Action|Adventure|Drama
55267,Dan in Real Life (2007),Comedy|Drama|Romance
55272,We Own the Night (2007),Crime|Drama
55274,Elizabeth: The Golden Age (2007),Drama
55276,Michael Clayton (2007),Drama|Thriller
55278,Sleuth (2007),Drama|Mystery|Thriller
55280,Lars and the Real Girl (2007),Comedy|Drama
55282,30 Days of Night (2007),Horror|Thriller
55290,Gone Baby Gone (2007),Crime|Drama|Mystery
55442,Persepolis (2007),Animation|Drama
55444,Control (2007),Drama
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance
55553,Black Sheep (2006),Comedy|Horror
55577,Saw IV (2007),Crime|Horror|Thriller
55765,American Gangster (2007),Crime|Drama|Thriller
55768,Bee Movie (2007),Animation|Comedy
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
55820,No Country for Old Men (2007),Crime|Drama
55830,Be Kind Rewind (2008),Comedy
55872,August Rush (2007),Drama|Musical
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
56022,Harrison Bergeron (1995),Drama|Sci-Fi
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
56156,Hitman (2007),Action|Crime|Thriller
56169,Awake (2007),Drama|Thriller
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
56176,Alvin and the Chipmunks (2007),Children|Comedy
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
56274,Margot at the Wedding (2007),Drama
56286,I'm Not There (2007),Drama
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
56367,Juno (2007),Comedy|Drama|Romance
56389,My Blueberry Nights (2007),Drama|Romance
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
56775,National Treasure: Book of Secrets (2007),Action|Adventure
56782,There Will Be Blood (2007),Drama|Western
56788,Charlie Wilson's War (2007),Comedy|Drama|War
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
56837,As You Like It (2006),Comedy|Drama|Romance
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
56941,P.S. I Love You (2007),Comedy|Drama|Romance
56949,27 Dresses (2008),Comedy|Romance
57147,Cassandra's Dream (2007),Crime|Drama|Thriller
57274,[REC] (2007),Drama|Horror|Thriller
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
57421,Hatchet (2006),Comedy|Horror
57522,First Sunday (2008),Comedy|Crime
57526,Untraceable (2008),Crime|Thriller
57532,Meet the Spartans (2008),Comedy
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
58103,Vantage Point (2008),Action|Drama|Thriller
58156,Semi-Pro (2008),Comedy
58291,College Road Trip (2008),Comedy
58293,"10,000 BC (2008)",Adventure|Romance|Thriller
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
58332,Diary of the Dead (2007),Horror|Sci-Fi
58347,Penelope (2006),Comedy|Fantasy|Romance
58404,Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi
58627,Never Back Down (2008),Action
58655,Drillbit Taylor (2008),Comedy
58803,21 (2008),Crime|Drama|Romance|Thriller
58839,Leatherheads (2008),Comedy|Drama|Romance
58972,Nim's Island (2008),Adventure|Comedy|Fantasy
58998,Forgetting Sarah Marshall (2008),Comedy|Romance
59014,Superhero Movie (2008),Action|Comedy|Sci-Fi
59016,Street Kings (2008),Crime|Drama|Thriller
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
59126,Religulous (2008),Comedy|Documentary
59258,Baby Mama (2008),Comedy
59306,Prom Night (2008),Horror|Mystery|Thriller
59315,Iron Man (2008),Action|Adventure|Sci-Fi
59333,Made of Honor (2008),Comedy|Romance
59336,Redbelt (2008),Action|Drama
59369,Taken (2008),Action|Crime|Drama|Thriller
59549,Shelter (2007),Drama|Romance
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
59667,Nina's Heavenly Delights (2006),Comedy
59725,Sex and the City (2008),Comedy|Romance
59738,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
